step,lr
97588,0.0001
97592,0.0001
97596,0.0001
97600,0.0001
97604,0.0001
97608,0.0001
97612,0.0001
97616,0.0001
97620,0.0001
97624,0.0001
97628,0.0001
97632,0.0001
97636,0.0001
97640,0.0001
97644,0.0001
97648,0.0001
97652,0.0001
97656,0.0001
97660,0.0001
97664,0.0001
97668,0.0001
97672,0.0001
97676,0.0001
97680,0.0001
97684,0.0001
97688,0.0001
97692,0.0001
97696,0.0001
97700,0.0001
97704,0.0001
97708,0.0001
97712,0.0001
97716,0.0001
97720,0.0001
97724,0.0001
97728,0.0001
97732,0.0001
97736,0.0001
97740,0.0001
97744,0.0001
97748,0.0001
97752,0.0001
97756,0.0001
97760,0.0001
97764,0.0001
97768,0.0001
97772,0.0001
97776,0.0001
97780,0.0001
97784,0.0001
97788,0.0001
97792,0.0001
97796,0.0001
97800,0.0001
97804,0.0001
97808,0.0001
97812,0.0001
97816,0.0001
97820,0.0001
97824,0.0001
97828,0.0001
97832,0.0001
97836,0.0001
97840,0.0001
97844,0.0001
97848,0.0001
97852,0.0001
97856,0.0001
97860,0.0001
97864,0.0001
97868,0.0001
97872,0.0001
97876,0.0001
97880,0.0001
97884,0.0001
97888,0.0001
97892,0.0001
97896,0.0001
97900,0.0001
97904,0.0001
97908,0.0001
97912,0.0001
97916,0.0001
97920,0.0001
97924,0.0001
97928,0.0001
97932,0.0001
97936,0.0001
97940,0.0001
97944,0.0001
97948,0.0001
97952,0.0001
97956,0.0001
97960,0.0001
97964,0.0001
97968,0.0001
97972,0.0001
97976,0.0001
97980,0.0001
97984,0.0001
97988,0.0001
97992,0.0001
97996,0.0001
98000,0.0001
98004,0.0001
98008,0.0001
98012,0.0001
98016,0.0001
98020,0.0001
98024,0.0001
98028,0.0001
98032,0.0001
98036,0.0001
98040,0.0001
98044,0.0001
98048,0.0001
98052,0.0001
98056,0.0001
98060,0.0001
98064,0.0001
98068,0.0001
98072,0.0001
98076,0.0001
98080,0.0001
98084,0.0001
98088,0.0001
98092,0.0001
98096,0.0001
98100,0.0001
98104,0.0001
98108,0.0001
98112,0.0001
98116,0.0001
98120,0.0001
98124,0.0001
98128,0.0001
98132,0.0001
98136,0.0001
98140,0.0001
98144,0.0001
98148,0.0001
98152,0.0001
98156,0.0001
98160,0.0001
98164,0.0001
98168,0.0001
98172,0.0001
98176,0.0001
98180,0.0001
98184,0.0001
98188,0.0001
98192,0.0001
98196,0.0001
98200,0.0001
98204,0.0001
98208,0.0001
98212,0.0001
98216,0.0001
98220,0.0001
98224,0.0001
98228,0.0001
98232,0.0001
98236,0.0001
98240,0.0001
98244,0.0001
98248,0.0001
98252,0.0001
98256,0.0001
98260,0.0001
98264,0.0001
98268,0.0001
98272,0.0001
98276,0.0001
98280,0.0001
98284,0.0001
98288,0.0001
98292,0.0001
98296,0.0001
98300,0.0001
98304,0.0001
98308,0.0001
98312,0.0001
98316,0.0001
98320,0.0001
98324,0.0001
98328,0.0001
98332,0.0001
98336,0.0001
98340,0.0001
98344,0.0001
98348,0.0001
98352,0.0001
98356,0.0001
98360,0.0001
98364,0.0001
98368,0.0001
98372,0.0001
98376,0.0001
98380,0.0001
98384,0.0001
98388,0.0001
98392,0.0001
98396,0.0001
98400,0.0001
98404,0.0001
98408,0.0001
98412,0.0001
98416,0.0001
98420,0.0001
98424,0.0001
98428,0.0001
98432,0.0001
98436,0.0001
98440,0.0001
98444,0.0001
98448,0.0001
98452,0.0001
98456,0.0001
98460,0.0001
98464,0.0001
98468,0.0001
98472,0.0001
98476,0.0001
98480,0.0001
98484,0.0001
98488,0.0001
98492,0.0001
98496,0.0001
98500,0.0001
98504,0.0001
98508,0.0001
98512,0.0001
98516,0.0001
98520,0.0001
98524,0.0001
98528,0.0001
98532,0.0001
98536,0.0001
98540,0.0001
98544,0.0001
98548,0.0001
98552,0.0001
98556,0.0001
98560,0.0001
98564,0.0001
98568,0.0001
98572,0.0001
98576,0.0001
98580,0.0001
98584,0.0001
98588,0.0001
98592,0.0001
98596,0.0001
98600,0.0001
98604,0.0001
98608,0.0001
98612,0.0001
98616,0.0001
98620,0.0001
98624,0.0001
98628,0.0001
98632,0.0001
98636,0.0001
98640,0.0001
98644,0.0001
98648,0.0001
98652,0.0001
98656,0.0001
98660,0.0001
98664,0.0001
98668,0.0001
98672,0.0001
98676,0.0001
98680,0.0001
98684,0.0001
98688,0.0001
98692,0.0001
98696,0.0001
98700,0.0001
98704,0.0001
98708,0.0001
98712,0.0001
98716,0.0001
98720,0.0001
98724,0.0001
98728,0.0001
98732,0.0001
98736,0.0001
98740,0.0001
98744,0.0001
98748,0.0001
98752,0.0001
98756,0.0001
98760,0.0001
98764,0.0001
98768,0.0001
98772,0.0001
98776,0.0001
98780,0.0001
98784,0.0001
98788,0.0001
98792,0.0001
98796,0.0001
98800,0.0001
98804,0.0001
98808,0.0001
98812,0.0001
98816,0.0001
98820,0.0001
98824,0.0001
98828,0.0001
98832,0.0001
98836,0.0001
98840,0.0001
98844,0.0001
98848,0.0001
98852,0.0001
98856,0.0001
98860,0.0001
98864,0.0001
98868,0.0001
98872,0.0001
98876,0.0001
98880,0.0001
98884,0.0001
98888,0.0001
98892,0.0001
98896,0.0001
98900,0.0001
98904,0.0001
98908,0.0001
98912,0.0001
98916,0.0001
98920,0.0001
98924,0.0001
98928,0.0001
98932,0.0001
98936,0.0001
98940,0.0001
98944,0.0001
98948,0.0001
98952,0.0001
98956,0.0001
98960,0.0001
98964,0.0001
98968,0.0001
98972,0.0001
98976,0.0001
98980,0.0001
98984,0.0001
98988,0.0001
98992,0.0001
98996,0.0001
99000,0.0001
99004,0.0001
99008,0.0001
99012,0.0001
99016,0.0001
99020,0.0001
99024,0.0001
99028,0.0001
99032,0.0001
99036,0.0001
99040,0.0001
99044,0.0001
99048,0.0001
99052,0.0001
99056,0.0001
99060,0.0001
99064,0.0001
99068,0.0001
99072,0.0001
99076,0.0001
99080,0.0001
99084,0.0001
99088,0.0001
99092,0.0001
99096,0.0001
99100,0.0001
99104,0.0001
99108,0.0001
99112,0.0001
99116,0.0001
99120,0.0001
99124,0.0001
99128,0.0001
99132,0.0001
99136,0.0001
99140,0.0001
99144,0.0001
99148,0.0001
99152,0.0001
99156,0.0001
99160,0.0001
99164,0.0001
99168,0.0001
99172,0.0001
99176,0.0001
99180,0.0001
99184,0.0001
99188,0.0001
99192,0.0001
99196,0.0001
99200,0.0001
99204,0.0001
99208,0.0001
99212,0.0001
99216,0.0001
99220,0.0001
99224,0.0001
99228,0.0001
99232,0.0001
99236,0.0001
99240,0.0001
99244,0.0001
99248,0.0001
99252,0.0001
99256,0.0001
99260,0.0001
99264,0.0001
99268,0.0001
99272,0.0001
99276,0.0001
99280,0.0001
99284,0.0001
99288,0.0001
99292,0.0001
99296,0.0001
99300,0.0001
99304,0.0001
99308,0.0001
99312,0.0001
99316,0.0001
99320,0.0001
99324,0.0001
99328,0.0001
99332,0.0001
99336,0.0001
99340,0.0001
99344,0.0001
99348,0.0001
99352,0.0001
99356,0.0001
99360,0.0001
99364,0.0001
99368,0.0001
99372,0.0001
99376,0.0001
99380,0.0001
99384,0.0001
99388,0.0001
99392,0.0001
99396,0.0001
99400,0.0001
99404,0.0001
99408,0.0001
99412,0.0001
99416,0.0001
99420,0.0001
99424,0.0001
99428,0.0001
99432,0.0001
99436,0.0001
99440,0.0001
99444,0.0001
99448,0.0001
99452,0.0001
99456,0.0001
99460,0.0001
99464,0.0001
99468,0.0001
99472,0.0001
99476,0.0001
99480,0.0001
99484,0.0001
99488,0.0001
99492,0.0001
99496,0.0001
99500,0.0001
99504,0.0001
99508,0.0001
99512,0.0001
99516,0.0001
99520,0.0001
99524,0.0001
99528,0.0001
99532,0.0001
99536,0.0001
99540,0.0001
99544,0.0001
99548,0.0001
99552,0.0001
99556,0.0001
99560,0.0001
99564,0.0001
99568,0.0001
99572,0.0001
99576,0.0001
99580,0.0001
99584,0.0001
99588,0.0001
99592,0.0001
99596,0.0001
99600,0.0001
99604,0.0001
99608,0.0001
99612,0.0001
99616,0.0001
99620,0.0001
99624,0.0001
99628,0.0001
99632,0.0001
99636,0.0001
99640,0.0001
99644,0.0001
99648,0.0001
99652,0.0001
99656,0.0001
99660,0.0001
99664,0.0001
99668,0.0001
99672,0.0001
99676,0.0001
99680,0.0001
99684,0.0001
99688,0.0001
99692,0.0001
99696,0.0001
99700,0.0001
99704,0.0001
99708,0.0001
99712,0.0001
99716,0.0001
99720,0.0001
99724,0.0001
99728,0.0001
99732,0.0001
99736,0.0001
99740,0.0001
99744,0.0001
99748,0.0001
99752,0.0001
99756,0.0001
99760,0.0001
99764,0.0001
99768,0.0001
99772,0.0001
99776,0.0001
99780,0.0001
99784,0.0001
99788,0.0001
99792,0.0001
99796,0.0001
99800,0.0001
99804,0.0001
99808,0.0001
99812,0.0001
99816,0.0001
99820,0.0001
99824,0.0001
99828,0.0001
99832,0.0001
99836,0.0001
99840,0.0001
99844,0.0001
99848,0.0001
99852,0.0001
99856,0.0001
99860,0.0001
99864,0.0001
99868,0.0001
99872,0.0001
99876,0.0001
99880,0.0001
99884,0.0001
99888,0.0001
99892,0.0001
99896,0.0001
99900,0.0001
99904,0.0001
99908,0.0001
99912,0.0001
99916,0.0001
99920,0.0001
99924,0.0001
99928,0.0001
99932,0.0001
99936,0.0001
99940,0.0001
99944,0.0001
99948,0.0001
99952,0.0001
99956,0.0001
99960,0.0001
99964,0.0001
99968,0.0001
99972,0.0001
99976,0.0001
99980,0.0001
99984,0.0001
99988,0.0001
99992,0.0001
99996,0.0001
100000,0.0001
100004,0.0001
100008,0.0001
100012,0.0001
100016,0.0001
100020,0.0001
100024,0.0001
100028,0.0001
100032,0.0001
100036,0.0001
100040,0.0001
100044,0.0001
100048,0.0001
100052,0.0001
100056,0.0001
100060,0.0001
100064,0.0001
100068,0.0001
100072,0.0001
100076,0.0001
100080,0.0001
100084,0.0001
100088,0.0001
100092,0.0001
100096,0.0001
100100,0.0001
100104,0.0001
100108,0.0001
100112,0.0001
100116,0.0001
100120,0.0001
100124,0.0001
100128,0.0001
100132,0.0001
100136,0.0001
100140,0.0001
100144,0.0001
100148,0.0001
100152,0.0001
100156,0.0001
100160,0.0001
100164,0.0001
100168,0.0001
100172,0.0001
100176,0.0001
100180,0.0001
100184,0.0001
100188,0.0001
100192,0.0001
100196,0.0001
100200,0.0001
100204,0.0001
100208,0.0001
100212,0.0001
100216,0.0001
100220,0.0001
100224,0.0001
100228,0.0001
100232,0.0001
100236,0.0001
100240,0.0001
100244,0.0001
100248,0.0001
100252,0.0001
100256,0.0001
100260,0.0001
100264,0.0001
100268,0.0001
100272,0.0001
100276,0.0001
100280,0.0001
100284,0.0001
100288,0.0001
100292,0.0001
100296,0.0001
100300,0.0001
100304,0.0001
100308,0.0001
100312,0.0001
100316,0.0001
100320,0.0001
100324,0.0001
100328,0.0001
100332,0.0001
100336,0.0001
100340,0.0001
100344,0.0001
100348,0.0001
100352,0.0001
100356,0.0001
100360,0.0001
100364,0.0001
100368,0.0001
100372,0.0001
100376,0.0001
100380,0.0001
100384,0.0001
100388,0.0001
100392,0.0001
100396,0.0001
100400,0.0001
100404,0.0001
100408,0.0001
100412,0.0001
100416,0.0001
100420,0.0001
100424,0.0001
100428,0.0001
100432,0.0001
100436,0.0001
100440,0.0001
100444,0.0001
100448,0.0001
100452,0.0001
100456,0.0001
100460,0.0001
100464,0.0001
100468,0.0001
100472,0.0001
100476,0.0001
100480,0.0001
100484,0.0001
100488,0.0001
100492,0.0001
100496,0.0001
100500,0.0001
100504,0.0001
100508,0.0001
100512,0.0001
100516,0.0001
100520,0.0001
100524,0.0001
100528,0.0001
100532,0.0001
100536,0.0001
100540,0.0001
100544,0.0001
100548,0.0001
100552,0.0001
100556,0.0001
100560,0.0001
100564,0.0001
100568,0.0001
100572,0.0001
100576,0.0001
100580,0.0001
100584,0.0001
100588,0.0001
100592,0.0001
100596,0.0001
100600,0.0001
100604,0.0001
100608,0.0001
100612,0.0001
100616,0.0001
100620,0.0001
100624,0.0001
100628,0.0001
100632,0.0001
100636,0.0001
100640,0.0001
100644,0.0001
100648,0.0001
100652,0.0001
100656,0.0001
100660,0.0001
100664,0.0001
100668,0.0001
100672,0.0001
100676,0.0001
100680,0.0001
100684,0.0001
100688,0.0001
100692,0.0001
100696,0.0001
100700,0.0001
100704,0.0001
100708,0.0001
100712,0.0001
100716,0.0001
100720,0.0001
100724,0.0001
100728,0.0001
100732,0.0001
100736,0.0001
100740,0.0001
100744,0.0001
100748,0.0001
100752,0.0001
100756,0.0001
100760,0.0001
100764,0.0001
100768,0.0001
100772,0.0001
100776,0.0001
100780,0.0001
100784,0.0001
100788,0.0001
100792,0.0001
100796,0.0001
100800,0.0001
100804,0.0001
100808,0.0001
100812,0.0001
100816,0.0001
100820,0.0001
100824,0.0001
100828,0.0001
100832,0.0001
100836,0.0001
100840,0.0001
100844,0.0001
100848,0.0001
100852,0.0001
100856,0.0001
100860,0.0001
100864,0.0001
100868,0.0001
100872,0.0001
100876,0.0001
100880,0.0001
100884,0.0001
100888,0.0001
100892,0.0001
100896,0.0001
100900,0.0001
100904,0.0001
100908,0.0001
100912,0.0001
100916,0.0001
100920,0.0001
100924,0.0001
100928,0.0001
100932,0.0001
100936,0.0001
100940,0.0001
100944,0.0001
100948,0.0001
100952,0.0001
100956,0.0001
100960,0.0001
100964,0.0001
100968,0.0001
100972,0.0001
100976,0.0001
100980,0.0001
100984,0.0001
100988,0.0001
100992,0.0001
100996,0.0001
101000,0.0001
101004,0.0001
101008,0.0001
101012,0.0001
101016,0.0001
101020,0.0001
101024,0.0001
101028,0.0001
101032,0.0001
101036,0.0001
101040,0.0001
101044,0.0001
101048,0.0001
101052,0.0001
101056,0.0001
101060,0.0001
101064,0.0001
101068,0.0001
101072,0.0001
101076,0.0001
101080,0.0001
101084,0.0001
101088,0.0001
101092,0.0001
101096,0.0001
101100,0.0001
101104,0.0001
101108,0.0001
101112,0.0001
101116,0.0001
101120,0.0001
101124,0.0001
101128,0.0001
101132,0.0001
101136,0.0001
101140,0.0001
101144,0.0001
101148,0.0001
101152,0.0001
101156,0.0001
101160,0.0001
101164,0.0001
101168,0.0001
101172,0.0001
101176,0.0001
101180,0.0001
101184,0.0001
101188,0.0001
101192,0.0001
101196,0.0001
101200,0.0001
101204,0.0001
101208,0.0001
101212,0.0001
101216,0.0001
101220,0.0001
101224,0.0001
101228,0.0001
101232,0.0001
101236,0.0001
101240,0.0001
101244,0.0001
101248,0.0001
101252,0.0001
101256,0.0001
101260,0.0001
101264,0.0001
101268,0.0001
101272,0.0001
101276,0.0001
101280,0.0001
101284,0.0001
101288,0.0001
101292,0.0001
101296,0.0001
101300,0.0001
101304,0.0001
101308,0.0001
101312,0.0001
101316,0.0001
101320,0.0001
101324,0.0001
101328,0.0001
101332,0.0001
101336,0.0001
101340,0.0001
101344,0.0001
101348,0.0001
101352,0.0001
101356,0.0001
101360,0.0001
101364,0.0001
101368,0.0001
101372,0.0001
101376,0.0001
101380,0.0001
101384,0.0001
101388,0.0001
101392,0.0001
101396,0.0001
101400,0.0001
101404,0.0001
101408,0.0001
101412,0.0001
101416,0.0001
101420,0.0001
101424,0.0001
101428,0.0001
101432,0.0001
101436,0.0001
101440,0.0001
101444,0.0001
101448,0.0001
101452,0.0001
101456,0.0001
101460,0.0001
101464,0.0001
101468,0.0001
101472,0.0001
101476,0.0001
101480,0.0001
101484,0.0001
101488,0.0001
101492,0.0001
101496,0.0001
101500,0.0001
101504,0.0001
101508,0.0001
101512,0.0001
101516,0.0001
101520,0.0001
101524,0.0001
101528,0.0001
101532,0.0001
101536,0.0001
101540,0.0001
101544,0.0001
101548,0.0001
101552,0.0001
101556,0.0001
101560,0.0001
101564,0.0001
101568,0.0001
101572,0.0001
101576,0.0001
101580,0.0001
101584,0.0001
101588,0.0001
101592,0.0001
101596,0.0001
101600,0.0001
101604,0.0001
101608,0.0001
101612,0.0001
101616,0.0001
101620,0.0001
101624,0.0001
101628,0.0001
101632,0.0001
101636,0.0001
101640,0.0001
101644,0.0001
101648,0.0001
101652,0.0001
101656,0.0001
101660,0.0001
101664,0.0001
101668,0.0001
101672,0.0001
101676,0.0001
101680,0.0001
101684,0.0001
101688,0.0001
101692,0.0001
101696,0.0001
101700,0.0001
101704,0.0001
101708,0.0001
101712,0.0001
101716,0.0001
101720,0.0001
101724,0.0001
101728,0.0001
101732,0.0001
101736,0.0001
101740,0.0001
101744,0.0001
101748,0.0001
101752,0.0001
101756,0.0001
101760,0.0001
101764,0.0001
101768,0.0001
101772,0.0001
101776,0.0001
101780,0.0001
101784,0.0001
101788,0.0001
101792,0.0001
101796,0.0001
101800,0.0001
101804,0.0001
101808,0.0001
101812,0.0001
101816,0.0001
101820,0.0001
101824,0.0001
101828,0.0001
101832,0.0001
101836,0.0001
101840,0.0001
101844,0.0001
101848,0.0001
101852,0.0001
101856,0.0001
101860,0.0001
101864,0.0001
101868,0.0001
101872,0.0001
101876,0.0001
101880,0.0001
101884,0.0001
101888,0.0001
101892,0.0001
101896,0.0001
101900,0.0001
101904,0.0001
101908,0.0001
101912,0.0001
101916,0.0001
101920,0.0001
101924,0.0001
101928,0.0001
101932,0.0001
101936,0.0001
101940,0.0001
101944,0.0001
101948,0.0001
101952,0.0001
101956,0.0001
101960,0.0001
101964,0.0001
101968,0.0001
101972,0.0001
101976,0.0001
101980,0.0001
101984,0.0001
101988,0.0001
101992,0.0001
101996,0.0001
102000,0.0001
102004,0.0001
102008,0.0001
102012,0.0001
102016,0.0001
102020,0.0001
102024,0.0001
102028,0.0001
102032,0.0001
102036,0.0001
102040,0.0001
102044,0.0001
102048,0.0001
102052,0.0001
102056,0.0001
102060,0.0001
102064,0.0001
102068,0.0001
102072,0.0001
102076,0.0001
102080,0.0001
102084,0.0001
102088,0.0001
102092,0.0001
102096,0.0001
102100,0.0001
102104,0.0001
102108,0.0001
102112,0.0001
102116,0.0001
102120,0.0001
102124,0.0001
102128,0.0001
102132,0.0001
102136,0.0001
102140,0.0001
102144,0.0001
102148,0.0001
102152,0.0001
102156,0.0001
102160,0.0001
102164,0.0001
102168,0.0001
102172,0.0001
102176,0.0001
102180,0.0001
102184,0.0001
102188,0.0001
102192,0.0001
102196,0.0001
102200,0.0001
102204,0.0001
102208,0.0001
102212,0.0001
102216,0.0001
102220,0.0001
102224,0.0001
102228,0.0001
102232,0.0001
102236,0.0001
102240,0.0001
102244,0.0001
102248,0.0001
102252,0.0001
102256,0.0001
102260,0.0001
102264,0.0001
102268,0.0001
102272,0.0001
102276,0.0001
102280,0.0001
102284,0.0001
102288,0.0001
102292,0.0001
102296,0.0001
102300,0.0001
102304,0.0001
102308,0.0001
102312,0.0001
102316,0.0001
102320,0.0001
102324,0.0001
102328,0.0001
102332,0.0001
102336,0.0001
102340,0.0001
102344,0.0001
102348,0.0001
102352,0.0001
102356,0.0001
102360,0.0001
102364,0.0001
102368,0.0001
102372,0.0001
102376,0.0001
102380,0.0001
102384,0.0001
102388,0.0001
102392,0.0001
102396,0.0001
102400,0.0001
102404,0.0001
102408,0.0001
102412,0.0001
102416,0.0001
102420,0.0001
102424,0.0001
102428,0.0001
102432,0.0001
102436,0.0001
102440,0.0001
102444,0.0001
102448,0.0001
102452,0.0001
102456,0.0001
102460,0.0001
102464,0.0001
102468,0.0001
102472,0.0001
102476,0.0001
102480,0.0001
102484,0.0001
102488,0.0001
102492,0.0001
102496,0.0001
102500,0.0001
102504,0.0001
102508,0.0001
102512,0.0001
102516,0.0001
102520,0.0001
102524,0.0001
102528,0.0001
102532,0.0001
102536,0.0001
102540,0.0001
102544,0.0001
102548,0.0001
102552,0.0001
102556,0.0001
102560,0.0001
102564,0.0001
102568,0.0001
102572,0.0001
102576,0.0001
102580,0.0001
102584,0.0001
102588,0.0001
102592,0.0001
102596,0.0001
102600,0.0001
102604,0.0001
102608,0.0001
102612,0.0001
102616,0.0001
102620,0.0001
102624,0.0001
102628,0.0001
102632,0.0001
102636,0.0001
102640,0.0001
102644,0.0001
102648,0.0001
102652,0.0001
102656,0.0001
102660,0.0001
102664,0.0001
102668,0.0001
102672,0.0001
102676,0.0001
102680,0.0001
102684,0.0001
102688,0.0001
102692,0.0001
102696,0.0001
102700,0.0001
102704,0.0001
102708,0.0001
102712,0.0001
102716,0.0001
102720,0.0001
102724,0.0001
102728,0.0001
102732,0.0001
102736,0.0001
102740,0.0001
102744,0.0001
102748,0.0001
102752,0.0001
102756,0.0001
102760,0.0001
102764,0.0001
102768,0.0001
102772,0.0001
102776,0.0001
102780,0.0001
102784,0.0001
102788,0.0001
102792,0.0001
102796,0.0001
102800,0.0001
102804,0.0001
102808,0.0001
102812,0.0001
102816,0.0001
102820,0.0001
102824,0.0001
102828,0.0001
102832,0.0001
102836,0.0001
102840,0.0001
102844,0.0001
102848,0.0001
102852,0.0001
102856,0.0001
102860,0.0001
102864,0.0001
102868,0.0001
102872,0.0001
102876,0.0001
102880,0.0001
102884,0.0001
102888,0.0001
102892,0.0001
102896,0.0001
102900,0.0001
102904,0.0001
102908,0.0001
102912,0.0001
102916,0.0001
102920,0.0001
102924,0.0001
102928,0.0001
102932,0.0001
102936,0.0001
102940,0.0001
102944,0.0001
102948,0.0001
102952,0.0001
102956,0.0001
102960,0.0001
102964,0.0001
102968,0.0001
102972,0.0001
102976,0.0001
102980,0.0001
102984,0.0001
102988,0.0001
102992,0.0001
102996,0.0001
103000,0.0001
103004,0.0001
103008,0.0001
103012,0.0001
103016,0.0001
103020,0.0001
103024,0.0001
103028,0.0001
103032,0.0001
103036,0.0001
103040,0.0001
103044,0.0001
103048,0.0001
103052,0.0001
103056,0.0001
103060,0.0001
103064,0.0001
103068,0.0001
103072,0.0001
103076,0.0001
103080,0.0001
103084,0.0001
103088,0.0001
103092,0.0001
103096,0.0001
103100,0.0001
103104,0.0001
103108,0.0001
103112,0.0001
103116,0.0001
103120,0.0001
103124,0.0001
103128,0.0001
103132,0.0001
103136,0.0001
103140,0.0001
103144,0.0001
103148,0.0001
103152,0.0001
103156,0.0001
103160,0.0001
103164,0.0001
103168,0.0001
103172,0.0001
103176,0.0001
103180,0.0001
103184,0.0001
103188,0.0001
103192,0.0001
103196,0.0001
103200,0.0001
103204,0.0001
103208,0.0001
103212,0.0001
103216,0.0001
103220,0.0001
103224,0.0001
103228,0.0001
103232,0.0001
103236,0.0001
103240,0.0001
103244,0.0001
103248,0.0001
103252,0.0001
103256,0.0001
103260,0.0001
103264,0.0001
103268,0.0001
103272,0.0001
103276,0.0001
103280,0.0001
103284,0.0001
103288,0.0001
103292,0.0001
103296,0.0001
103300,0.0001
103304,0.0001
103308,0.0001
103312,0.0001
103316,0.0001
103320,0.0001
103324,0.0001
103328,0.0001
103332,0.0001
103336,0.0001
103340,0.0001
103344,0.0001
103348,0.0001
103352,0.0001
103356,0.0001
103360,0.0001
103364,0.0001
103368,0.0001
103372,0.0001
103376,0.0001
103380,0.0001
103384,0.0001
103388,0.0001
103392,0.0001
103396,0.0001
103400,0.0001
103404,0.0001
103408,0.0001
103412,0.0001
103416,0.0001
103420,0.0001
103424,0.0001
103428,0.0001
103432,0.0001
103436,0.0001
103440,0.0001
103444,0.0001
103448,0.0001
103452,0.0001
103456,0.0001
103460,0.0001
103464,0.0001
103468,0.0001
103472,0.0001
103476,0.0001
103480,0.0001
103484,0.0001
103488,0.0001
103492,0.0001
103496,0.0001
103500,0.0001
103504,0.0001
103508,0.0001
103512,0.0001
103516,0.0001
103520,0.0001
103524,0.0001
103528,0.0001
103532,0.0001
103536,0.0001
103540,0.0001
103544,0.0001
103548,0.0001
103552,0.0001
103556,0.0001
103560,0.0001
103564,0.0001
103568,0.0001
103572,0.0001
103576,0.0001
103580,0.0001
103584,0.0001
103588,0.0001
103592,0.0001
103596,0.0001
103600,0.0001
103604,0.0001
103608,0.0001
103612,0.0001
103616,0.0001
103620,0.0001
103624,0.0001
103628,0.0001
103632,0.0001
103636,0.0001
103640,0.0001
103644,0.0001
103648,0.0001
103652,0.0001
103656,0.0001
103660,0.0001
103664,0.0001
103668,0.0001
103672,0.0001
103676,0.0001
103680,0.0001
103684,0.0001
103688,0.0001
103692,0.0001
103696,0.0001
103700,0.0001
103704,0.0001
103708,0.0001
103712,0.0001
103716,0.0001
103720,0.0001
103724,0.0001
103728,0.0001
103732,0.0001
103736,0.0001
103740,0.0001
103744,0.0001
103748,0.0001
103752,0.0001
103756,0.0001
103760,0.0001
103764,0.0001
103768,0.0001
103772,0.0001
103776,0.0001
103780,0.0001
103784,0.0001
103788,0.0001
103792,0.0001
103796,0.0001
103800,0.0001
103804,0.0001
103808,0.0001
103812,0.0001
103816,0.0001
103820,0.0001
103824,0.0001
103828,0.0001
103832,0.0001
103836,0.0001
103840,0.0001
103844,0.0001
103848,0.0001
103852,0.0001
103856,0.0001
103860,0.0001
103864,0.0001
103868,0.0001
103872,0.0001
103876,0.0001
103880,0.0001
103884,0.0001
103888,0.0001
103892,0.0001
103896,0.0001
103900,0.0001
103904,0.0001
103908,0.0001
103912,0.0001
103916,0.0001
103920,0.0001
103924,0.0001
103928,0.0001
103932,0.0001
103936,0.0001
103940,0.0001
103944,0.0001
103948,0.0001
103952,0.0001
103956,0.0001
103960,0.0001
103964,0.0001
103968,0.0001
103972,0.0001
103976,0.0001
103980,0.0001
103984,0.0001
103988,0.0001
103992,0.0001
103996,0.0001
104000,0.0001
104004,0.0001
104008,0.0001
104012,0.0001
104016,0.0001
104020,0.0001
104024,0.0001
104028,0.0001
104032,0.0001
104036,0.0001
104040,0.0001
104044,0.0001
104048,0.0001
104052,0.0001
104056,0.0001
104060,0.0001
104064,0.0001
104068,0.0001
104072,0.0001
104076,0.0001
104080,0.0001
104084,0.0001
104088,0.0001
104092,0.0001
104096,0.0001
104100,0.0001
104104,0.0001
104108,0.0001
104112,0.0001
104116,0.0001
104120,0.0001
104124,0.0001
104128,0.0001
104132,0.0001
104136,0.0001
104140,0.0001
104144,0.0001
104148,0.0001
104152,0.0001
104156,0.0001
104160,0.0001
104164,0.0001
104168,0.0001
104172,0.0001
104176,0.0001
104180,0.0001
104184,0.0001
104188,0.0001
104192,0.0001
104196,0.0001
104200,0.0001
104204,0.0001
104208,0.0001
104212,0.0001
104216,0.0001
104220,0.0001
104224,0.0001
104228,0.0001
104232,0.0001
104236,0.0001
104240,0.0001
104244,0.0001
104248,0.0001
104252,0.0001
104256,0.0001
104260,0.0001
104264,0.0001
104268,0.0001
104272,0.0001
104276,0.0001
104280,0.0001
104284,0.0001
104288,0.0001
104292,0.0001
104296,0.0001
104300,0.0001
104304,0.0001
104308,0.0001
104312,0.0001
104316,0.0001
104320,0.0001
104324,0.0001
104328,0.0001
104332,0.0001
104336,0.0001
104340,0.0001
104344,0.0001
104348,0.0001
104352,0.0001
104356,0.0001
104360,0.0001
104364,0.0001
104368,0.0001
104372,0.0001
104376,0.0001
104380,0.0001
104384,0.0001
104388,0.0001
104392,0.0001
104396,0.0001
104400,0.0001
104404,0.0001
104408,0.0001
104412,0.0001
104416,0.0001
104420,0.0001
104424,0.0001
104428,0.0001
104432,0.0001
104436,0.0001
104440,0.0001
104444,0.0001
104448,0.0001
104452,0.0001
104456,0.0001
104460,0.0001
104464,0.0001
104468,0.0001
104472,0.0001
104476,0.0001
104480,0.0001
104484,0.0001
104488,0.0001
104492,0.0001
104496,0.0001
104500,0.0001
104504,0.0001
104508,0.0001
104512,0.0001
104516,0.0001
104520,0.0001
104524,0.0001
104528,0.0001
104532,0.0001
104536,0.0001
104540,0.0001
104544,0.0001
104548,0.0001
104552,0.0001
104556,0.0001
104560,0.0001
104564,0.0001
104568,0.0001
104572,0.0001
104576,0.0001
104580,0.0001
